3,1,499.10,142.68,57.90,131.39,1,-1,-1,-1
4,1,502.48,147.47,74.41,168.84,1,-1,-1,-1
5,1,503.73,148.70,82.59,187.42,1,-1,-1,-1
5,4,441.15,163.05,84.47,191.68,1,-1,-1,-1
6,1,518.04,138.39,87.04,197.51,1,-1,-1,-1
6,4,451.21,141.37,93.31,211.74,1,-1,-1,-1
7,1,487.02,136.13,95.51,216.73,1,-1,-1,-1
7,4,457.71,132.29,96.97,220.05,1,-1,-1,-1
8,1,484.27,135.26,98.77,224.13,1,-1,-1,-1
9,1,492.47,134.91,99.79,226.45,1,-1,-1,-1
9,7,579.05,143.02,45.45,103.13,1,-1,-1,-1
10,1,521.06,193.89,78.36,177.82,1,-1,-1,-1
10,4,550.00,132.37,96.98,220.08,1,-1,-1,-1
10,7,588.53,143.20,39.78,90.26,1,-1,-1,-1
11,1,523.14,171.73,84.74,192.29,1,-1,-1,-1
11,4,567.06,127.26,99.05,224.78,1,-1,-1,-1
11,7,603.70,148.72,39.86,90.45,1,-1,-1,-1
11,9,235.69,163.35,60.23,136.67,1,-1,-1,-1
12,1,532.20,164.85,86.96,197.33,1,-1,-1,-1
12,4,585.65,144.76,96.91,219.91,1,-1,-1,-1
12,7,614.89,150.50,35.92,81.50,1,-1,-1,-1
12,9,242.24,173.62,58.47,132.69,1,-1,-1,-1
13,1,553.09,161.99,87.65,198.89,1,-1,-1,-1
13,4,602.91,142.54,98.44,223.38,1,-1,-1,-1
13,7,645.74,164.59,28.69,65.10,1,-1,-1,-1
13,9,251.35,182.61,56.20,127.54,1,-1,-1,-1
14,1,566.48,154.35,94.38,214.17,1,-1,-1,-1
14,7,661.65,169.32,23.96,54.36,1,-1,-1,-1
14,9,254.27,155.27,68.91,156.38,1,-1,-1,-1
15,1,581.02,151.40,96.92,219.93,1,-1,-1,-1
15,4,639.62,148.25,83.44,189.34,1,-1,-1,-1
15,9,255.90,142.46,74.50,169.05,1,-1,-1,-1
16,1,586.69,150.21,97.76,221.84,1,-1,-1,-1
16,4,637.16,138.21,92.51,209.94,1,-1,-1,-1
17,1,598.30,149.77,97.92,222.21,1,-1,-1,-1
17,4,657.24,135.33,95.01,215.61,1,-1,-1,-1
17,9,237.62,123.31,81.43,184.79,1,-1,-1,-1
18,1,619.39,165.12,87.77,199.17,1,-1,-1,-1
18,4,674.24,134.31,95.96,217.75,1,-1,-1,-1
18,9,237.21,111.12,86.61,196.54,1,-1,-1,-1
19,1,637.46,161.91,86.98,197.39,1,-1,-1,-1
19,4,689.33,134.01,96.28,218.48,1,-1,-1,-1
20,1,645.72,144.20,93.50,212.17,1,-1,-1,-1
20,4,706.31,133.33,89.57,203.26,1,-1,-1,-1
21,1,658.28,147.27,95.89,217.59,1,-1,-1,-1
21,4,720.00,133.88,93.91,213.10,1,-1,-1,-1
21,9,256.20,124.59,88.24,200.23,1,-1,-1,-1
21,16,509.08,140.88,28.31,64.24,1,-1,-1,-1
22,1,668.11,146.02,98.20,222.84,1,-1,-1,-1
22,4,735.55,132.34,94.47,214.38,1,-1,-1,-1
22,9,257.30,116.17,92.37,209.61,1,-1,-1,-1
22,16,510.76,142.19,30.24,68.62,1,-1,-1,-1
22,19,1044.96,160.00,85.62,194.29,1,-1,-1,-1
23,16,515.55,140.52,29.06,65.94,1,-1,-1,-1
23,19,1013.61,169.92,85.62,194.29,1,-1,-1,-1
24,1,713.56,148.87,97.13,220.41,1,-1,-1,-1
24,16,516.47,142.10,30.39,68.96,1,-1,-1,-1
24,19,975.95,163.51,85.62,194.29,1,-1,-1,-1
25,1,731.40,139.16,96.88,219.84,1,-1,-1,-1
25,9,299.62,128.80,97.17,220.51,1,-1,-1,-1
25,16,517.42,140.60,29.10,66.04,1,-1,-1,-1
25,19,945.23,161.20,85.62,194.29,1,-1,-1,-1
26,1,746.70,145.74,96.79,219.65,1,-1,-1,-1
26,4,808.89,143.29,69.57,157.87,1,-1,-1,-1
26,9,315.50,131.28,97.46,221.16,1,-1,-1,-1
26,16,516.95,142.13,30.35,68.86,1,-1,-1,-1
26,19,912.77,153.36,92.84,210.68,1,-1,-1,-1
27,1,759.91,154.82,89.95,204.11,1,-1,-1,-1
27,4,825.45,143.30,67.67,153.57,1,-1,-1,-1
27,9,320.74,126.56,100.70,228.52,1,-1,-1,-1
27,16,514.75,146.69,29.08,66.00,1,-1,-1,-1
27,19,889.19,157.26,88.52,200.87,1,-1,-1,-1
28,1,766.23,151.65,94.16,213.68,1,-1,-1,-1
28,9,355.57,131.82,97.87,222.08,1,-1,-1,-1
28,16,519.27,147.77,30.31,68.77,1,-1,-1,-1
28,19,844.53,152.08,93.75,212.75,1,-1,-1,-1
29,1,787.96,150.53,95.65,217.05,1,-1,-1,-1
29,9,364.53,132.71,97.45,221.14,1,-1,-1,-1
29,16,523.51,144.84,30.74,69.75,1,-1,-1,-1
29,19,829.07,150.26,95.60,216.94,1,-1,-1,-1
30,1,805.03,150.10,96.18,218.26,1,-1,-1,-1
30,9,367.63,133.06,97.27,220.73,1,-1,-1,-1
30,16,525.74,144.35,29.22,66.31,1,-1,-1,-1
30,19,800.40,148.86,96.89,219.86,1,-1,-1,-1
31,1,814.99,156.50,89.58,203.29,1,-1,-1,-1
