1,-1,342.27,81.08,87.56,248.27,0.999165,-1,-1,-1
1,-1,437.52,85.47,86.50,243.86,0.998782,-1,-1,-1
1,-1,168.49,85.46,81.16,238.58,0.998690,-1,-1,-1
1,-1,575.55,87.36,61.20,192.63,0.995783,-1,-1,-1
1,-1,97.87,94.00,69.02,227.62,0.995152,-1,-1,-1
1,-1,523.52,106.25,42.75,124.39,0.901250,-1,-1,-1
1,-1,512.10,110.46,35.70,125.52,0.868515,-1,-1,-1
2,-1,344.65,78.10,91.82,249.79,0.999147,-1,-1,-1
2,-1,178.19,84.93,74.05,238.49,0.998962,-1,-1,-1
2,-1,439.37,85.62,91.89,240.75,0.998242,-1,-1,-1
2,-1,576.87,84.89,59.27,194.75,0.996916,-1,-1,-1
2,-1,91.08,93.74,75.27,230.05,0.992241,-1,-1,-1
2,-1,519.49,110.39,40.48,120.70,0.833706,-1,-1,-1
3,-1,354.66,82.90,86.51,241.80,0.999250,-1,-1,-1
3,-1,184.09,86.43,74.64,235.50,0.998272,-1,-1,-1
3,-1,442.29,83.49,91.51,240.50,0.998084,-1,-1,-1
3,-1,575.37,84.45,60.09,193.69,0.997466,-1,-1,-1
3,-1,77.81,96.51,81.32,224.52,0.995204,-1,-1,-1
3,-1,519.94,110.25,40.87,119.46,0.803066,-1,-1,-1
4,-1,357.86,82.55,86.80,239.85,0.999186,-1,-1,-1
4,-1,61.63,99.04,100.65,226.64,0.997985,-1,-1,-1
4,-1,447.14,81.06,86.29,242.39,0.997491,-1,-1,-1
4,-1,187.95,85.54,75.54,232.95,0.996655,-1,-1,-1
4,-1,574.52,85.13,61.36,193.70,0.995907,-1,-1,-1
4,-1,520.61,109.94,40.62,119.17,0.759296,-1,-1,-1
4,-1,173.20,89.05,37.99,154.55,0.685849,-1,-1,-1
5,-1,359.55,81.55,90.76,247.50,0.999316,-1,-1,-1
5,-1,61.16,97.32,97.81,225.33,0.999172,-1,-1,-1
5,-1,447.15,80.21,89.29,244.73,0.997708,-1,-1,-1
5,-1,567.62,84.17,69.28,199.58,0.997239,-1,-1,-1
5,-1,190.92,85.06,79.24,232.01,0.996579,-1,-1,-1
5,-1,173.44,91.26,41.54,160.53,0.888619,-1,-1,-1
5,-1,520.35,108.84,41.94,121.58,0.702900,-1,-1,-1
6,-1,362.06,84.53,91.09,242.83,0.999205,-1,-1,-1
6,-1,55.72,98.96,99.65,225.25,0.999146,-1,-1,-1
6,-1,197.71,85.80,81.47,230.26,0.998751,-1,-1,-1
6,-1,565.81,84.93,69.95,199.82,0.998208,-1,-1,-1
6,-1,452.22,83.45,85.69,239.41,0.997652,-1,-1,-1
6,-1,174.83,91.16,39.90,158.89,0.932131,-1,-1,-1
6,-1,518.44,108.23,40.41,121.47,0.554682,-1,-1,-1
7,-1,364.31,88.59,88.97,243.73,0.999543,-1,-1,-1
7,-1,203.85,87.42,81.04,229.77,0.999111,-1,-1,-1
7,-1,564.59,86.44,74.36,200.06,0.998686,-1,-1,-1
7,-1,51.96,96.86,95.74,227.69,0.998534,-1,-1,-1
7,-1,458.53,87.11,77.30,234.97,0.998168,-1,-1,-1
7,-1,177.28,93.45,37.59,157.45,0.947619,-1,-1,-1
8,-1,365.79,82.81,92.60,246.62,0.999637,-1,-1,-1
8,-1,212.14,91.98,80.43,225.07,0.999368,-1,-1,-1
8,-1,464.38,87.10,80.24,236.72,0.999178,-1,-1,-1
8,-1,561.96,90.08,74.05,195.54,0.998021,-1,-1,-1
8,-1,50.32,96.62,82.27,228.67,0.995101,-1,-1,-1
8,-1,178.31,95.43,40.28,157.62,0.970851,-1,-1,-1
9,-1,368.24,81.69,91.33,250.90,0.999695,-1,-1,-1
9,-1,216.53,93.14,86.82,222.86,0.999684,-1,-1,-1
9,-1,465.21,84.44,81.54,241.78,0.999597,-1,-1,-1
9,-1,562.89,89.13,69.53,196.50,0.996860,-1,-1,-1
9,-1,52.80,98.41,69.18,223.16,0.995350,-1,-1,-1
9,-1,182.33,94.58,39.94,159.58,0.977850,-1,-1,-1
10,-1,219.06,93.13,89.16,222.13,0.999715,-1,-1,-1
