3,1,266.32,219.83,29.16,87.10,1,-1,-1,-1
3,2,632.57,241.96,43.31,82.10,1,-1,-1,-1
3,3,497.58,158.93,31.40,76.13,1,-1,-1,-1
4,1,274.28,217.23,28.94,85.87,1,-1,-1,-1
4,2,616.31,240.30,43.66,83.68,1,-1,-1,-1
4,3,493.75,160.40,31.11,75.67,1,-1,-1,-1
5,1,281.75,214.36,29.28,86.08,1,-1,-1,-1
5,2,603.17,240.86,43.89,83.64,1,-1,-1,-1
5,3,490.81,161.10,31.06,76.25,1,-1,-1,-1
6,1,286.23,211.82,30.75,88.86,1,-1,-1,-1
6,2,594.57,240.63,44.98,84.74,1,-1,-1,-1
6,3,486.62,162.46,31.18,76.73,1,-1,-1,-1
7,1,291.30,212.36,31.21,88.15,1,-1,-1,-1
7,2,587.88,240.07,44.88,85.13,1,-1,-1,-1
7,3,483.29,163.79,31.53,77.63,1,-1,-1,-1
8,1,296.66,211.52,31.52,87.74,1,-1,-1,-1
8,2,577.74,238.43,43.55,85.00,1,-1,-1,-1
8,3,480.94,164.07,31.69,78.43,1,-1,-1,-1
9,1,301.57,209.46,31.61,88.04,1,-1,-1,-1
9,2,566.95,237.84,43.77,86.89,1,-1,-1,-1
9,3,477.54,164.91,31.23,77.61,1,-1,-1,-1
10,1,307.19,208.71,30.88,86.48,1,-1,-1,-1
10,2,556.71,238.73,44.26,86.64,1,-1,-1,-1
10,3,472.83,164.16,31.67,78.69,1,-1,-1,-1
11,1,317.86,207.29,31.59,86.75,1,-1,-1,-1
11,2,545.53,238.00,43.41,86.73,1,-1,-1,-1
11,3,468.19,166.93,32.21,78.98,1,-1,-1,-1
12,1,322.35,205.92,32.54,87.47,1,-1,-1,-1
12,2,534.50,236.58,42.61,88.24,1,-1,-1,-1
12,3,463.64,168.23,32.45,79.02,1,-1,-1,-1
13,1,325.47,205.34,32.52,86.27,1,-1,-1,-1
13,2,523.70,236.70,42.30,87.96,1,-1,-1,-1
13,3,459.10,168.57,32.04,78.92,1,-1,-1,-1
14,1,332.95,200.94,32.75,86.95,1,-1,-1,-1
14,2,511.93,237.68,42.65,87.45,1,-1,-1,-1
14,3,452.79,169.88,31.42,78.41,1,-1,-1,-1
14,6,736.23,294.02,23.63,112.98,1,-1,-1,-1
15,1,337.30,198.61,33.49,88.39,1,-1,-1,-1
15,2,501.61,236.20,41.46,87.38,1,-1,-1,-1
15,3,446.84,171.45,31.74,77.96,1,-1,-1,-1
15,6,730.25,291.39,25.00,115.05,1,-1,-1,-1
16,1,341.40,198.50,33.56,87.59,1,-1,-1,-1
16,2,492.23,234.87,39.85,86.86,1,-1,-1,-1
16,3,443.39,172.18,32.15,77.57,1,-1,-1,-1
16,6,727.00,287.19,25.47,113.20,1,-1,-1,-1
17,1,345.49,197.12,33.66,88.17,1,-1,-1,-1
17,2,482.28,234.81,40.08,86.73,1,-1,-1,-1
17,3,438.96,172.30,32.02,77.78,1,-1,-1,-1
17,6,724.26,283.18,25.66,110.54,1,-1,-1,-1
18,1,354.18,195.32,32.99,85.06,1,-1,-1,-1
18,2,472.49,235.31,40.20,85.76,1,-1,-1,-1
18,3,431.23,172.56,31.97,78.44,1,-1,-1,-1
18,6,714.33,280.57,26.53,109.78,1,-1,-1,-1
19,1,360.25,193.91,33.67,84.46,1,-1,-1,-1
