3,1,1708.42,403.52,128.43,322.89,1,-1,-1,-1
3,2,1271.14,453.15,72.98,213.62,1,-1,-1,-1
3,3,78.25,522.59,72.28,243.77,1,-1,-1,-1
3,4,-3.46,351.78,116.37,554.84,1,-1,-1,-1
4,1,1707.54,400.68,131.44,328.62,1,-1,-1,-1
4,2,1271.66,450.79,73.93,216.52,1,-1,-1,-1
4,3,96.99,522.77,71.47,236.88,1,-1,-1,-1
4,4,-1.05,291.81,127.52,607.48,1,-1,-1,-1
5,1,1710.67,401.58,133.57,332.63,1,-1,-1,-1
5,2,1273.63,427.37,81.22,236.17,1,-1,-1,-1
5,3,112.81,525.18,67.95,225.22,1,-1,-1,-1
5,4,0.49,246.35,137.59,654.86,1,-1,-1,-1
6,1,1707.74,393.44,137.70,340.07,1,-1,-1,-1
6,2,1273.43,412.02,84.64,244.74,1,-1,-1,-1
6,4,1.67,226.06,142.48,678.11,1,-1,-1,-1
6,6,272.77,462.21,81.17,249.95,1,-1,-1,-1
7,1,1704.61,389.81,140.20,345.02,1,-1,-1,-1
7,2,1274.89,404.27,87.81,252.22,1,-1,-1,-1
7,4,2.51,212.87,145.56,692.12,1,-1,-1,-1
7,6,273.79,457.87,82.88,255.18,1,-1,-1,-1
8,1,1705.26,391.14,140.41,345.60,1,-1,-1,-1
8,2,1275.57,401.25,90.39,258.07,1,-1,-1,-1
8,4,5.95,216.22,145.22,684.91,1,-1,-1,-1
8,6,277.20,467.30,78.23,239.90,1,-1,-1,-1
9,1,1708.48,395.01,141.32,347.69,1,-1,-1,-1
9,2,1277.94,402.39,90.68,257.32,1,-1,-1,-1
9,4,7.75,220.69,145.81,681.33,1,-1,-1,-1
9,6,278.68,467.76,77.99,239.16,1,-1,-1,-1
10,1,1703.65,397.65,139.81,343.56,1,-1,-1,-1
10,2,1281.65,411.70,87.38,246.18,1,-1,-1,-1
10,4,8.28,218.79,146.67,679.16,1,-1,-1,-1
11,1,1700.10,397.75,141.43,347.39,1,-1,-1,-1
11,2,1283.03,411.25,88.13,247.20,1,-1,-1,-1
11,4,11.22,220.11,147.56,673.41,1,-1,-1,-1
11,7,1317.00,462.56,103.87,194.96,1,-1,-1,-1
12,1,1700.46,401.45,140.13,344.67,1,-1,-1,-1
12,2,1291.50,439.99,78.72,221.68,1,-1,-1,-1
12,4,13.44,220.55,149.32,670.28,1,-1,-1,-1
12,7,1319.16,464.80,102.04,193.07,1,-1,-1,-1
13,1,1697.15,399.67,143.11,353.13,1,-1,-1,-1
13,2,1298.75,452.73,74.77,210.38,1,-1,-1,-1
13,4,16.02,221.51,153.99,676.86,1,-1,-1,-1
13,7,1326.61,463.21,101.82,194.49,1,-1,-1,-1
14,1,1696.13,395.31,146.44,363.16,1,-1,-1,-1
14,2,1298.58,451.80,74.98,212.48,1,-1,-1,-1
14,4,16.28,221.97,158.44,683.25,1,-1,-1,-1
14,7,1314.65,457.79,105.62,203.32,1,-1,-1,-1
14,9,1825.43,384.59,86.07,209.58,1,-1,-1,-1
15,1,1691.72,392.51,145.04,362.20,1,-1,-1,-1
15,2,1298.58,452.66,74.40,212.10,1,-1,-1,-1
15,4,18.60,223.52,163.06,686.60,1,-1,-1,-1
15,7,1310.05,454.84,106.95,207.48,1,-1,-1,-1
15,9,1821.70,380.79,88.24,215.54,1,-1,-1,-1
16,1,1689.12,391.35,143.22,359.72,1,-1,-1,-1
16,2,1300.28,454.86,73.06,209.84,1,-1,-1,-1
16,4,20.85,223.23,166.02,680.57,1,-1,-1,-1
16,7,1311.03,454.73,106.49,207.95,1,-1,-1,-1
16,9,1824.83,378.59,91.07,223.60,1,-1,-1,-1
16,11,1370.02,466.53,68.35,194.37,1,-1,-1,-1
17,1,1686.67,390.54,142.06,358.94,1,-1,-1,-1
17,2,1301.97,458.79,71.54,206.94,1,-1,-1,-1
17,4,22.01,223.51,171.40,684.18,1,-1,-1,-1
17,6,298.32,473.19,73.99,222.87,1,-1,-1,-1
17,7,1312.83,456.02,105.37,206.89,1,-1,-1,-1
17,9,1826.91,377.61,92.60,228.57,1,-1,-1,-1
17,11,1370.68,467.46,67.94,193.00,1,-1,-1,-1
18,1,1678.83,390.65,140.96,359.22,1,-1,-1,-1
18,2,1305.10,464.59,68.91,200.58,1,-1,-1,-1
18,4,22.20,221.29,178.69,696.40,1,-1,-1,-1
18,6,301.21,474.31,75.67,221.80,1,-1,-1,-1
18,7,1315.92,460.63,101.72,201.17,1,-1,-1,-1
18,9,1830.97,376.16,94.24,235.11,1,-1,-1,-1
18,11,1371.77,469.99,66.67,189.20,1,-1,-1,-1
19,1,1671.26,390.11,140.10,360.72,1,-1,-1,-1
19,2,1307.43,469.43,66.52,195.07,1,-1,-1,-1
19,4,22.16,221.89,183.70,698.94,1,-1,-1,-1
19,6,303.64,474.99,75.13,220.20,1,-1,-1,-1
19,7,1317.26,463.90,99.23,197.37,1,-1,-1,-1
19,9,1831.15,374.38,96.23,240.07,1,-1,-1,-1
19,11,1372.59,471.29,65.61,185.78,1,-1,-1,-1
20,1,1664.20,390.49,139.99,362.70,1,-1,-1,-1
20,2,1304.92,474.64,64.31,190.38,1,-1,-1,-1
20,4,24.73,225.39,187.73,695.73,1,-1,-1,-1
20,6,300.57,467.63,79.72,227.92,1,-1,-1,-1
20,7,1316.93,467.84,96.47,193.16,1,-1,-1,-1
